31;69.3000000000;-43.9000000000;44.7000000000;-36.3000000000;-66.5000000000;-16.5000000000;-45.2000000000;2.9000000000;64.5000000000;31.7000000000;-8.1000000000;14.3000000000;0.0000000320
32;60.4000000000;-35.1000000000;-67.2000000000;54.6000000000;-42.2000000000;-7.1000000000;-55.3000000000;-19.4000000000;23.9000000000;58.4000000000;-1.1000000000;13.8000000000;0.0000000504
33;68.7000000000;-45.3000000000;46.3000000000;-47.7000000000;-14.5000000000;-64.7000000000;-33.4000000000;-6.8000000000;64.7000000000;26.7000000000;21.5000000000;-3.6000000000;0.0000000198
34;60.3000000000;-32.5000000000;-63.8000000000;57.8000000000;-52.4000000000;-9.9000000000;-44.8000000000;21.5000000000;-18.5000000000;61.0000000000;5.9000000000;15.4000000000;0.0000000352
35;70.8000000000;-45.6000000000;45.3000000000;-33.8000000000;-53.0000000000;-4.1000000000;-54.0000000000;65.8000000000;-12.5000000000;10.5000000000;37.6000000000;3.1000000000;0.0000000268
36;52.8000000000;-52.8000000000;76.8000000000;-26.6000000000;-40.6000000000;-21.7000000000;-60.1000000000;30.7000000000;12.3000000000;57.2000000000;-8.6000000000;11.3000000000;0.0000000245
37;61.1000000000;-36.8000000000;-70.8000000000;47.8000000000;-30.3000000000;-29.6000000000;-63.1000000000;-8.4000000000;23.4000000000;56.2000000000;-5.0000000000;14.6000000000;0.0000000297
38;70.4000000000;-42.3000000000;42.1000000000;-33.2000000000;-70.8000000000;-39.8000000000;-26.0000000000;22.2000000000;68.0000000000;7.2000000000;-9.4000000000;24.5000000000;0.0000000227
39;53.3000000000;-45.2000000000;79.8000000000;-30.8000000000;-60.2000000000;-22.7000000000;30.3000000000;-39.5000000000;3.8000000000;60.5000000000;18.4000000000;1.9000000000;0.0000000200
40;59.5000000000;-32.0000000000;-65.0000000000;56.9000000000;-56.5000000000;-28.0000000000;0.1000000000;-37.6000000000;21.8000000000;61.0000000000;-0.9000000000;14.5000000000;0.0000000682
41;70.1000000000;-40.6000000000;42.5000000000;-47.4000000000;-35.8000000000;-80.7000000000;-17.0000000000;20.8000000000;-25.3000000000;56.5000000000;15.5000000000;7.2000000000;0.0000000188
42;62.5000000000;-32.8000000000;-63.6000000000;52.8000000000;-32.8000000000;-62.3000000000;16.6000000000;-26.2000000000;-14.2000000000;60.2000000000;15.7000000000;11.7000000000;0.0000001139
43;60.4000000000;-35.1000000000;-67.2000000000;54.6000000000;-42.2000000000;-7.1000000000;-55.4000000000;-19.4000000000;23.9000000000;58.4000000000;-1.1000000000;13.8000000000;0.0000002449
44;70.0000000000;-42.3000000000;43.9000000000;-33.2000000000;-67.7000000000;-44.5000000000;-16.0000000000;18.1000000000;67.4000000000;-15.5000000000;27.8000000000;8.5000000000;0.0000000229
45;68.9000000000;-42.2000000000;45.4000000000;-58.7000000000;-30.3000000000;-18.5000000000;-61.7000000000;-0.8000000000;59.8000000000;32.9000000000;-7.8000000000;13.0000000000;0.0000000174
46;69.2000000000;-47.6000000000;45.7000000000;-24.7000000000;-47.6000000000;-64.7000000000;-23.4000000000;5.5000000000;64.4000000000;30.0000000000;-10.3000000000;15.1000000000;0.0000000212
